28.236	770.515	578.925
28.418	771.913	580.346
27.083	773.059	583.270
27.849	771.526	581.128
27.780	770.325	581.044
28.817	769.560	583.434
28.123	770.580	580.263
27.886	770.196	580.825
28.449	769.207	580.262
27.497	769.235	580.330
27.735	770.066	579.165
29.284	771.241	579.449
28.166	768.246	581.354
28.264	766.889	581.575
28.806	768.719	582.409
27.284	770.063	584.664
27.588	771.380	587.108
27.561	775.100	586.230
29.987	777.579	587.507
27.859	780.081	591.632
28.966	783.061	595.596
28.786	784.394	595.483
28.674	781.490	593.797
28.393	782.284	591.120
27.939	782.500	594.595
29.263	779.558	596.377
29.097	778.079	597.214
28.988	777.735	595.537
28.771	778.010	595.498
28.748	778.244	595.683
28.711	777.096	598.286
27.476	779.385	594.096
27.823	779.514	598.455
29.105	780.200	594.360
27.889	778.808	594.341
28.426	777.872	595.505
28.282	777.274	596.434
29.004	779.526	594.638
27.348	778.557	597.988
27.345	776.530	600.358
28.775	774.607	600.934
27.522	774.575	602.244
28.878	771.657	599.888
28.242	771.856	598.675
28.505	772.766	600.930
29.537	775.846	596.723
29.555	775.799	593.233
28.609	776.397	592.460
28.905	772.153	593.139
28.431	772.670	591.741
28.734	776.645	592.151
27.296	776.978	591.003
28.902	777.781	593.376
28.838	776.602	592.833
28.140	777.924	594.695
28.201	776.485	595.183
28.757	774.474	595.072
26.798	771.722	600.584
28.874	771.904	599.206
28.560	769.560	597.703
28.520	769.668	601.595
27.795	769.150	604.306
29.001	769.720	603.538
29.384	771.101	603.584
29.430	771.104	607.557
27.750	768.832	608.600
28.841	772.297	605.344
26.748	772.725	603.442
28.945	771.924	607.053
29.596	768.785	604.014
28.551	770.404	602.269
28.482	773.152	603.158
28.594	774.417	600.059
28.314	778.426	599.177
28.848	779.444	600.684
27.609	774.651	603.917
28.378	773.383	605.726
29.783	772.528	606.562
28.263	772.123	611.510
28.599	774.772	613.398
28.663	775.781	615.335
28.053	778.036	614.827
28.159	780.131	612.023
27.201	777.264	616.357
28.681	778.420	613.978
29.542	784.133	614.744
27.234	782.523	620.424
28.360	783.857	623.845
28.142	784.775	626.094
28.826	783.076	625.822
28.609	783.696	625.438
28.283	784.527	621.685
28.344	781.900	625.911
27.174	783.223	625.651
28.438	781.053	623.867
28.899	777.037	624.972
26.660	776.361	627.141
28.195	773.218	625.788
27.270	773.531	626.058
27.337	774.631	630.344
28.418	773.443	630.275
28.742	771.595	630.626
29.478	770.085	631.248
28.965	770.764	629.457
30.318	768.485	625.119
29.138	766.490	626.051
28.538	766.707	626.327
28.716	768.629	626.157
28.707	768.892	626.763
27.785	769.418	629.331
28.571	769.237	629.846
29.212	765.352	629.014
29.304	764.779	626.146
29.596	768.278	624.604
29.641	768.299	621.643
28.618	767.597	622.937
28.649	767.698	622.365
29.850	767.383	622.124
29.185	768.234	624.394
28.150	765.870	626.518
29.232	769.274	627.562
28.067	769.702	628.655
27.574	774.264	626.191
28.925	778.038	623.405
28.492	778.786	622.900
29.289	779.230	621.492
27.368	780.468	625.452
29.913	777.227	624.727
28.211	778.797	628.161
27.631	781.887	626.730
27.860	782.366	624.854
27.254	782.374	619.478
27.100	785.215	616.936
28.132	784.325	616.662
28.023	780.395	621.263
29.983	785.251	618.483
28.169	785.476	622.067
27.601	782.643	625.760
27.291	780.460	627.932
27.917	777.724	632.256
27.299	777.311	633.105
28.020	779.054	635.149
26.778	781.686	637.011
31.693	780.305	632.679
29.365	783.898	629.668
30.122	784.228	627.040
31.517	783.482	624.772
26.801	786.335	628.655
30.094	786.695	627.401
29.468	788.853	627.135
27.925	788.661	631.716
29.614	789.563	633.076
30.339	789.656	632.942
29.214	789.152	637.154
30.414	787.304	635.387
29.745	787.517	634.137
28.586	787.299	634.497
27.262	783.310	637.683
28.254	783.839	638.008
29.800	784.787	636.493
29.074	787.151	638.650
29.384	786.284	635.406
29.460	783.457	632.481
28.840	779.903	634.351
31.270	782.672	634.498
29.315	784.666	633.741
29.498	787.816	632.544
28.449	785.543	634.029
28.520	783.298	633.424
29.479	779.967	631.914
28.719	780.978	628.713
27.509	776.092	632.824
29.178	774.726	636.417
29.507	772.131	635.290
29.102	774.900	634.160
28.661	777.690	636.147
26.744	774.885	639.832
28.071	772.478	640.835
26.625	770.792	638.182
29.385	768.504	636.621
27.562	771.789	633.948
