33.978	529.160	476.009
33.752	530.071	474.684
33.994	529.271	475.558
34.038	528.968	474.888
33.046	529.112	475.679
31.684	528.460	476.300
33.572	528.574	475.486
32.590	529.507	475.307
33.366	530.077	476.396
32.784	530.118	476.014
33.273	530.380	475.823
34.867	530.101	474.209
32.595	528.660	475.003
34.068	530.265	474.925
33.998	529.561	474.247
34.359	529.081	474.030
33.530	528.460	475.566
33.740	528.168	475.677
34.261	528.048	474.092
32.941	528.547	475.222
32.290	528.012	476.337
33.123	529.638	476.115
32.957	529.683	476.113
35.034	530.758	474.184
32.970	530.348	475.081
34.305	529.111	475.010
32.563	528.162	476.270
34.812	528.520	473.862
33.601	528.751	474.078
32.453	528.141	474.904
32.135	528.826	475.882
32.568	527.423	476.581
31.934	526.348	477.347
33.833	525.010	475.283
31.953	525.441	476.167
33.104	525.102	476.250
33.301	524.103	475.162
32.529	523.627	475.247
32.759	525.071	474.883
31.980	524.132	476.080
31.938	523.251	476.008
31.973	522.706	475.961
32.616	525.091	476.145
33.910	525.002	474.786
32.872	524.614	474.904
33.719	525.822	474.761
33.458	525.209	475.167
33.863	524.736	476.169
34.217	526.077	474.537
32.183	525.151	475.822
32.434	523.436	476.299
32.283	522.251	476.705
33.863	524.534	474.426
33.734	524.163	475.255
34.344	525.501	473.635
33.392	526.524	474.082
34.375	527.498	473.404
33.815	527.244	474.587
33.332	526.575	475.172
33.173	526.821	475.458
33.268	526.545	475.658
33.508	528.176	476.769
32.032	527.373	478.016
33.853	528.631	477.275
33.424	527.427	475.363
32.282	525.070	476.889
32.804	524.644	475.061
34.806	524.972	474.851
33.993	525.872	474.692
32.759	525.985	475.643
33.059	526.027	476.412
32.001	525.726	477.267
34.048	527.489	476.467
32.735	527.093	477.430
33.200	526.227	476.462
32.456	525.613	476.749
33.058	527.200	476.305
32.999	527.042	477.773
33.234	527.154	477.716
33.641	527.799	476.829
32.141	528.101	477.941
34.280	529.044	475.749
33.119	528.700	476.522
34.552	530.462	474.607
34.214	531.040	475.317
33.880	530.200	474.878
33.672	530.562	476.893
33.312	530.842	476.173
33.722	531.698	476.317
34.149	532.916	475.311
33.024	531.753	476.731
32.815	529.500	476.416
33.235	530.590	475.230
33.040	529.516	476.507
33.726	530.310	475.903
33.410	528.819	475.984
34.114	530.378	474.226
32.979	528.879	476.186
34.017	530.099	476.049
33.965	530.235	475.825
33.893	529.453	476.134
33.873	528.482	475.818
34.698	527.925	474.274
33.319	528.574	474.716
33.574	527.183	475.794
34.743	528.541	475.289
33.412	529.851	475.087
33.139	529.912	474.831
32.453	529.955	475.664
33.274	528.256	476.885
31.717	527.535	477.773
32.776	528.396	477.424
33.856	528.312	476.408
32.268	527.773	476.775
33.611	528.838	476.055
33.112	529.886	476.496
31.542	528.248	477.730
33.502	528.234	477.276
33.931	529.765	474.606
35.013	530.939	474.766
32.440	529.798	476.729
33.542	529.947	476.643
32.486	528.990	478.467
32.324	527.808	478.938
31.138	526.562	479.654
33.272	526.747	477.920
33.772	528.408	475.563
32.419	527.172	476.614
33.650	527.463	475.104
33.195	527.403	476.079
33.892	527.812	475.351
32.878	527.537	476.314
33.189	528.041	476.741
32.195	528.173	477.688
32.776	528.664	477.084
34.778	530.542	474.878
32.963	529.972	476.412
33.366	530.047	477.835
34.518	531.716	475.947
33.527	530.196	477.409
33.546	529.779	477.040
33.236	530.835	477.481
34.085	530.885	476.551
33.957	531.738	477.046
31.847	531.095	477.379
33.612	531.311	476.943
33.295	531.616	477.176
33.868	532.373	477.676
33.877	531.813	476.225
34.101	532.069	476.059
33.094	530.619	477.596
32.247	529.144	478.614
33.236	529.602	477.396
35.285	530.949	475.852
33.484	531.544	477.123
34.316	532.643	475.755
33.020	532.088	479.154
34.042	531.209	476.758
32.699	529.648	477.795
34.731	530.900	476.381
34.283	530.737	475.733
33.649	530.916	476.396
34.212	531.058	476.129
32.037	528.821	477.962
33.059	528.369	476.812
33.788	528.257	476.995
32.257	528.702	477.729
32.982	529.768	477.821
33.857	530.413	477.860
33.912	530.282	476.163
33.301	527.998	476.935
33.040	529.539	476.787
33.046	529.493	478.949
32.913	529.691	478.030
34.574	530.236	476.946
33.635	529.870	476.268
34.257	530.255	474.471
34.084	528.998	475.089
34.101	530.073	475.026
33.751	530.529	475.705
32.887	531.690	477.637
34.389	532.687	476.944
33.038	531.063	476.857
32.567	531.380	478.286
32.060	529.410	478.143
32.963	528.651	477.403
33.732	529.468	476.012
33.470	530.382	477.258
33.489	529.003	476.568
33.728	529.640	476.472
32.721	529.483	478.259
33.755	530.176	476.770
33.269	529.261	477.446
34.205	528.175	476.727
31.498	528.168	478.594
34.189	528.240	476.912
34.464	529.287	476.156
33.615	528.854	475.548
33.500	530.024	476.984
34.068	529.199	476.313
34.056	530.974	476.590
34.462	532.138	475.283
34.729	532.656	474.401
34.397	532.963	475.107
32.800	532.578	477.631
33.561	532.366	477.017
33.589	531.396	478.112
34.902	530.902	475.977
33.616	530.419	476.331
32.907	529.605	477.116
33.817	530.983	477.048
32.353	531.541	478.593
33.936	532.211	477.846
32.505	529.308	479.572
35.136	530.133	477.095
33.908	530.988	475.945
32.764	531.810	478.573
33.568	532.439	477.682
32.835	530.965	478.749
34.284	531.356	478.085
31.892	531.239	479.225
33.922	530.950	477.894
33.843	531.136	478.319
33.063	531.171	477.783
33.023	531.155	478.360
34.804	531.002	475.866
32.370	531.261	477.398
32.316	529.610	477.800
34.284	529.787	477.451
33.185	529.700	477.213
34.583	529.204	476.369
33.868	529.831	476.800
33.362	530.868	477.176
33.633	531.844	476.746
32.532	529.741	478.951
35.709	531.257	475.750
32.788	531.635	479.441
33.776	531.726	477.892
33.858	531.639	477.865
34.108	532.823	477.939
34.781	532.166	476.977
32.744	532.304	477.416
33.270	531.081	477.687
33.154	531.126	478.177
33.086	531.330	478.234
33.330	530.487	476.597
32.811	529.455	477.860
33.187	528.239	477.614
33.309	528.577	477.671
