30.379	779.311	582.714
29.588	779.247	584.182
29.964	778.953	583.050
29.897	781.164	583.078
29.987	782.071	581.437
29.628	782.076	581.140
29.416	782.488	583.040
30.681	780.129	582.554
29.707	780.824	581.752
30.549	779.134	580.734
30.071	781.091	581.607
29.529	781.519	581.050
29.953	781.259	581.500
30.101	780.461	582.230
30.075	779.199	582.308
29.441	776.876	583.334
30.263	773.976	587.419
30.104	774.586	584.490
28.894	776.910	582.977
29.864	775.279	583.808
29.457	778.974	584.414
29.972	777.371	584.323
29.477	777.836	583.230
29.743	774.076	584.721
30.827	771.999	581.843
29.890	774.272	580.053
28.940	776.584	579.489
29.936	778.424	581.922
30.459	777.712	583.589
30.497	774.216	584.241
31.631	774.815	584.353
31.293	775.536	583.468
29.186	774.285	584.278
30.800	776.753	584.959
29.928	777.414	584.572
31.009	776.699	581.103
30.013	779.652	580.228
30.116	780.044	580.558
29.883	780.130	581.617
30.222	777.715	581.283
29.303	780.856	582.505
30.381	779.811	586.045
32.063	777.404	587.617
30.130	779.309	586.186
29.365	778.929	585.867
29.635	776.788	586.488
30.246	777.363	585.596
29.557	776.282	585.435
29.423	779.494	581.700
29.509	779.129	581.719
31.011	779.290	582.743
30.340	778.766	585.070
29.944	777.593	585.617
29.529	777.507	585.866
31.526	779.524	585.755
29.733	777.630	583.918
28.210	779.203	581.005
31.982	777.076	583.140
29.474	780.226	581.873
29.765	779.416	583.118
30.636	778.752	583.394
29.983	778.322	585.443
29.927	778.822	584.495
30.377	776.666	584.328
29.778	777.512	582.547
31.102	776.054	584.653
29.409	776.594	585.256
30.058	775.245	587.925
29.231	778.191	584.967
29.393	778.127	580.322
28.849	779.717	577.977
29.754	782.253	578.829
30.070	777.768	580.521
29.504	778.455	582.361
29.449	777.668	582.435
29.195	777.910	581.239
29.988	775.507	580.761
30.024	778.312	580.480
30.186	778.561	581.079
29.445	779.244	583.444
30.003	778.241	583.715
29.455	778.428	584.160
30.041	778.793	581.940
29.504	781.784	582.475
31.056	780.998	580.947
29.439	781.057	582.609
30.400	780.901	581.828
30.525	780.498	582.194
29.598	779.892	581.190
29.957	780.342	578.597
30.194	780.661	579.061
30.582	781.967	578.831
29.740	779.126	580.600
30.542	779.208	585.361
29.529	778.851	584.435
30.522	776.843	583.008
28.436	777.065	583.445
30.645	779.424	585.163
30.395	778.105	586.305
30.190	781.436	583.667
30.823	781.268	583.265
30.505	779.735	583.607
31.338	780.157	585.520
31.033	778.502	588.319
28.795	776.895	586.382
30.269	775.782	585.501
28.448	777.585	582.380
30.472	777.465	584.038
28.087	778.848	583.819
30.331	778.729	585.886
30.362	777.631	586.105
29.139	777.210	584.209
29.507	778.785	582.759
30.044	778.056	583.839
29.996	778.560	585.999
30.569	780.391	586.918
29.960	776.860	586.152
29.590	777.687	584.965
29.812	776.668	585.999
29.068	776.150	582.034
30.360	776.244	581.483
29.743	779.902	579.623
30.802	777.082	580.737
28.639	776.760	581.441
28.514	776.082	581.311
30.053	777.341	582.111
29.278	778.258	583.838
29.984	775.060	580.686
28.830	776.501	584.601
30.312	778.524	583.901
29.331	777.817	584.833
29.702	778.399	581.783
30.115	778.715	584.044
30.558	777.122	580.892
29.515	779.854	582.463
30.837	776.566	582.429
29.269	777.439	583.076
30.006	776.414	583.530
29.731	773.544	581.784
30.439	775.335	580.064
29.765	776.867	579.824
29.713	775.479	578.791
29.819	775.559	579.221
30.292	774.256	577.493
30.054	775.909	578.431
29.043	775.110	578.765
30.108	775.858	581.547
29.374	776.446	581.694
29.186	775.394	579.847
28.947	776.091	578.363
30.267	777.474	581.499
28.505	775.854	580.793
29.620	776.223	584.510
30.273	777.235	584.562
29.930	774.624	585.776
29.470	774.529	583.614
30.891	776.491	585.411
29.487	776.003	582.095
29.709	775.403	582.561
30.311	774.159	586.218
29.994	775.934	581.113
29.143	774.968	580.037
28.989	779.192	581.863
29.642	777.180	581.500
29.636	778.444	581.304
31.322	775.708	579.139
29.458	779.164	579.966
29.294	778.271	581.229
29.348	782.396	578.211
31.748	779.910	579.966
30.253	780.035	581.418
30.003	778.711	582.687
28.080	778.590	580.982
28.921	779.515	580.283
29.783	778.293	580.582
29.554	777.512	580.901
29.622	779.900	582.128
31.199	779.397	583.251
30.037	781.290	581.639
30.099	779.828	581.988
30.686	780.974	581.539
29.480	779.020	583.650
29.816	777.149	585.911
29.723	776.630	585.141
29.635	779.406	586.635
29.141	777.662	584.521
29.347	780.813	581.898
30.339	780.662	582.421
29.144	779.217	584.490
29.919	778.078	584.281
29.668	774.131	582.428
29.515	775.980	580.176
28.002	776.890	581.771
29.830	777.487	580.728
31.266	778.973	583.019
30.140	778.611	585.930
29.961	778.766	585.421
29.487	777.674	585.181
30.090	779.183	584.003
30.913	776.759	584.826
29.747	774.971	581.484
30.371	776.701	579.710
29.046	776.407	577.610
29.445	777.614	578.713
31.097	775.206	579.749
29.999	772.951	582.206
28.872	776.435	581.717
30.013	776.010	581.027
29.592	776.843	578.554
28.175	778.269	579.594
29.221	777.760	583.864
30.611	777.421	583.921
30.123	778.976	585.094
29.462	775.524	585.549
30.470	778.388	585.974
30.836	777.308	584.009
30.619	775.801	581.959
30.007	775.447	580.946
30.744	771.837	580.838
28.520	775.763	580.531
30.202	774.388	581.420
29.334	776.813	581.961
30.436	779.876	580.664
30.913	779.334	582.362
29.552	780.544	581.307
30.366	778.339	583.274
29.452	779.104	582.919
30.722	780.230	583.963
29.362	778.922	583.893
30.540	774.839	586.531
28.720	772.378	585.514
28.679	776.121	582.741
30.515	776.045	581.915
30.545	775.744	584.221
30.269	773.725	583.266
29.824	777.700	583.679
29.714	777.020	585.524
31.131	774.173	586.245
28.844	775.761	585.545
30.596	778.164	586.681
30.048	779.639	584.198
29.950	779.667	585.157
29.972	779.508	583.428
28.867	776.685	583.248
30.088	776.307	583.397
29.396	778.405	582.905
30.070	778.024	580.982
29.966	777.862	581.671
29.869	776.881	584.234
28.571	774.540	584.294
28.606	776.319	581.604
30.726	778.314	584.434
29.659	776.627	584.548
29.299	778.955	585.155
29.268	777.294	586.125
29.944	776.505	583.737
30.217	776.676	585.958
29.195	777.682	584.344
29.007	777.243	582.827
30.014	776.473	582.074
30.481	777.533	582.760
30.214	777.848	582.621
30.135	777.025	580.045
30.419	777.199	581.135
29.366	776.133	579.581
29.426	774.542	576.592
30.212	775.724	574.686
29.890	778.866	575.725
28.848	778.137	578.901
29.597	777.503	582.029
29.216	778.054	582.124
30.032	777.798	585.621
30.499	774.490	583.502
29.561	777.574	584.433
30.210	776.244	585.117
29.164	773.962	583.053
29.269	776.550	583.936
29.278	777.865	584.681
29.118	777.525	581.928
29.669	777.906	579.294
29.220	780.841	577.326
30.007	779.472	579.366
31.080	776.637	579.375
28.937	777.876	578.095
30.646	777.658	577.210
29.729	778.323	577.637
28.675	777.962	580.158
29.422	778.675	581.548
30.624	778.351	581.691
29.745	779.969	580.849
30.396	780.012	585.115
31.077	780.085	584.955
30.111	779.407	584.860
29.124	778.967	585.232
29.476	778.173	583.597
29.265	775.733	584.449
29.169	774.816	579.887
29.422	775.887	579.553
29.455	774.545	580.935
30.090	772.826	581.717
29.928	774.842	581.257
29.209	774.202	581.146
29.148	774.100	581.205
28.684	771.708	581.445
29.926	771.780	579.061
29.211	774.248	580.458
28.871	775.533	581.161
28.789	777.187	579.722
30.869	774.607	581.380
29.340	776.048	581.678
30.126	775.871	584.944
30.230	777.567	585.580
30.472	776.692	585.294
29.764	779.076	583.249
29.404	778.659	582.825
31.268	778.096	584.100
31.381	774.736	586.081
30.561	776.179	583.240
30.462	777.045	582.959
30.225	774.365	581.978
