36.225	875.899	571.789
35.514	876.534	572.707
36.017	877.269	572.176
35.507	876.987	572.754
35.400	876.537	573.628
35.869	875.693	574.052
35.842	877.243	572.520
36.007	877.341	572.559
36.030	876.580	573.156
36.035	875.799	573.842
36.225	873.629	574.528
36.499	872.916	574.598
36.199	872.359	574.189
36.627	871.535	573.965
36.391	872.606	573.976
36.430	872.265	574.020
36.400	872.002	574.842
36.160	873.197	574.031
36.465	873.353	573.570
36.577	874.451	572.685
36.050	875.969	571.662
35.902	876.346	572.124
36.957	877.026	570.714
37.225	878.392	570.110
36.045	878.701	569.868
36.357	879.979	569.898
36.111	880.914	569.318
35.518	882.090	569.900
35.622	882.173	570.663
36.210	881.085	570.446
36.398	880.076	569.494
36.359	879.612	569.077
37.033	880.646	568.072
36.664	881.539	567.481
36.936	883.038	566.078
37.509	884.161	564.874
37.135	883.435	565.139
36.959	883.463	564.979
36.880	881.830	566.182
36.911	881.986	565.601
36.808	882.401	566.104
36.349	882.787	566.282
36.535	882.886	567.458
36.235	882.265	568.335
36.496	883.115	567.916
35.463	883.578	568.066
35.700	883.636	568.606
35.716	884.282	569.639
35.830	883.924	570.114
35.689	884.451	569.493
35.593	884.298	569.577
35.001	885.061	569.853
34.703	884.681	570.831
35.010	884.840	571.826
35.537	884.446	573.653
36.626	883.626	574.036
35.899	882.617	574.538
35.950	881.759	575.308
36.251	880.456	575.080
36.515	877.708	575.057
36.013	875.940	574.750
35.942	874.927	574.939
36.379	873.804	574.860
36.206	873.273	575.250
36.472	873.008	575.160
35.825	873.950	574.550
36.462	875.070	574.576
36.662	875.333	573.797
35.939	875.100	574.394
36.638	874.821	573.976
36.700	874.359	573.995
36.279	873.992	573.357
36.684	873.931	573.132
36.580	873.893	572.990
36.241	874.309	573.445
36.763	874.330	573.384
36.831	874.642	572.699
35.964	876.374	572.571
36.240	876.874	571.821
35.946	878.083	571.293
34.664	879.651	570.749
35.390	880.988	570.528
36.204	881.838	570.499
36.388	880.815	569.459
36.955	881.369	568.896
36.578	881.204	568.359
36.315	881.998	568.128
36.611	882.440	567.942
36.897	881.762	566.857
37.610	883.100	565.259
37.186	882.711	564.151
36.862	882.693	564.638
36.781	882.554	565.591
36.787	882.591	566.322
36.697	882.383	566.542
36.508	881.927	566.690
37.919	883.281	565.678
37.505	883.343	564.882
37.270	882.497	564.819
37.118	882.213	563.583
37.361	881.932	563.258
37.316	881.969	562.878
37.519	881.794	562.125
37.100	880.952	561.547
37.519	880.073	561.378
37.462	879.024	561.038
37.465	877.765	561.826
37.987	877.994	561.567
37.864	876.978	562.421
37.200	875.295	562.234
37.009	874.373	560.935
36.530	872.610	560.058
37.014	872.341	559.901
35.657	871.486	560.505
36.622	870.800	561.206
35.753	871.646	560.823
35.279	872.593	561.116
36.229	872.758	561.071
36.221	872.385	561.685
35.342	870.712	562.590
34.575	870.706	564.407
34.891	871.138	564.505
34.566	870.604	565.549
35.123	871.223	566.740
35.365	871.745	568.292
35.396	871.837	568.992
35.387	873.008	570.494
36.561	873.784	570.782
36.448	873.412	573.192
35.674	874.663	573.207
36.273	876.269	571.866
36.519	877.013	570.667
36.798	877.132	570.078
36.379	879.258	569.420
36.200	880.365	568.964
35.822	880.984	569.082
35.328	880.892	570.622
35.238	879.984	572.480
34.028	880.108	572.448
35.288	879.581	572.761
32.639	879.292	572.675
32.270	878.387	572.930
31.595	877.517	572.654
31.391	877.333	573.188
31.667	876.750	572.362
31.408	876.649	572.846
31.924	878.056	572.940
34.266	879.234	572.083
34.992	879.873	571.848
35.852	879.609	571.971
34.627	879.793	572.312
34.883	880.812	572.070
35.024	881.005	572.825
34.542	882.370	572.665
35.434	882.713	572.951
36.162	882.536	573.696
36.704	882.241	573.051
36.424	881.408	572.832
35.907	880.301	572.545
35.985	877.738	573.492
36.072	875.001	573.799
36.489	873.273	573.557
36.574	871.785	573.528
37.213	872.739	573.116
36.231	872.682	572.693
36.364	871.850	573.050
36.215	871.571	572.820
36.199	870.219	572.552
36.839	869.997	571.610
36.441	869.882	571.313
36.571	869.258	571.191
36.737	869.958	570.164
36.640	869.742	570.559
36.568	871.639	570.337
36.644	872.332	571.432
36.157	872.195	572.627
36.710	872.205	572.805
36.685	873.126	573.240
36.527	874.783	572.242
35.686	875.151	573.128
36.443	874.908	573.394
35.831	875.609	572.846
35.613	876.900	572.396
35.970	877.738	570.979
36.245	879.166	570.860
35.734	879.619	570.663
35.635	879.433	571.202
35.499	878.986	571.381
36.658	879.309	570.479
36.442	879.051	569.218
36.602	879.289	569.481
36.591	877.790	569.504
37.054	878.605	568.563
37.380	878.961	567.180
37.749	878.999	565.890
37.291	878.774	564.721
37.757	879.251	564.962
37.535	880.031	564.038
37.185	880.327	563.880
37.177	880.297	564.784
36.885	879.981	565.845
37.483	881.459	565.110
37.325	880.710	565.273
37.362	881.519	564.795
37.518	882.827	564.800
37.540	882.338	564.591
37.812	883.053	564.198
37.755	883.407	563.240
36.948	883.294	563.498
36.249	882.784	564.616
36.970	883.163	566.155
36.659	882.971	566.782
36.836	883.163	566.945
36.792	883.174	566.882
37.155	884.660	565.598
36.077	883.558	566.674
35.758	883.029	567.733
35.891	881.143	569.389
36.001	879.019	569.130
35.981	877.463	570.436
36.278	876.769	571.195
35.807	877.163	570.882
36.427	877.679	570.297
36.832	877.335	570.104
36.930	877.615	570.229
36.197	878.407	569.720
36.275	878.820	569.529
36.334	878.530	570.273
35.722	877.626	571.039
35.964	877.988	570.640
35.190	879.254	570.806
35.418	880.546	570.317
35.869	882.126	569.302
35.347	881.769	569.683
35.214	882.708	570.429
35.693	882.172	570.664
36.061	881.388	570.628
36.393	882.053	569.773
36.340	883.303	568.934
35.657	884.641	568.671
36.263	885.020	568.203
35.348	885.420	569.005
36.014	886.033	569.433
35.643	884.901	569.265
36.092	884.853	570.087
36.095	884.284	569.573
36.271	883.397	569.126
36.217	881.982	569.140
36.609	882.194	567.896
36.181	880.827	568.219
36.524	880.153	567.707
37.787	879.490	567.383
37.597	879.212	566.189
37.091	878.963	566.718
36.708	878.557	567.628
36.788	879.486	567.782
36.713	879.230	567.935
36.449	878.563	567.836
36.861	879.096	567.596
36.483	879.017	569.034
36.764	878.637	568.835
36.232	879.412	568.741
35.920	879.306	569.466
36.063	877.872	570.440
36.271	877.968	570.034
36.650	877.562	569.735
36.417	876.895	571.572
36.796	877.281	570.316
37.145	877.987	568.630
36.810	878.474	568.131
37.386	877.630	567.984
37.220	878.741	567.630
36.559	879.774	568.771
35.924	880.599	568.802
36.039	880.819	569.378
36.124	879.862	569.633
36.723	880.476	568.641
36.174	879.443	569.843
36.422	879.586	569.494
36.483	879.830	569.713
35.654	879.215	571.198
35.680	878.314	572.113
35.856	877.961	571.252
35.844	878.122	571.404
35.491	879.023	570.810
35.430	879.097	571.412
35.317	879.806	571.309
36.057	879.014	571.835
36.038	878.631	572.219
35.381	878.728	572.897
35.547	879.505	572.423
35.027	879.490	572.379
35.266	879.086	571.951
35.603	879.164	571.549
35.690	879.338	572.606
35.518	879.643	572.269
36.331	880.207	571.737
35.810	880.227	570.743
35.734	880.372	570.502
35.189	880.827	570.493
35.083	880.870	571.284
33.604	880.065	571.892
34.133	879.228	573.139
34.766	879.402	573.314
35.683	880.094	573.008
35.272	880.065	573.095
35.624	878.883	573.711
35.717	877.720	574.265
36.253	877.250	573.292
36.142	876.128	573.849
36.306	875.051	574.139
36.543	873.583	574.206
36.240	872.285	574.397
36.027	872.822	574.435
35.823	872.854	574.558
36.209	874.109	573.712
36.493	873.409	573.744
36.979	873.980	572.987
36.349	875.772	571.868
36.832	877.037	570.347
35.705	879.078	570.421
35.595	878.116	571.482
36.164	877.104	572.263
35.670	876.330	573.140
36.168	875.999	573.069
36.222	875.685	573.111
36.445	876.106	573.412
36.391	876.143	571.553
36.071	876.037	571.343
35.922	876.327	572.183
34.164	877.318	571.313
33.080	876.860	571.533
33.480	876.283	571.332
34.098	876.620	571.922
34.756	877.225	572.439
35.139	876.779	573.796
35.541	876.442	574.303
34.670	876.325	573.548
35.306	877.727	572.182
35.219	878.708	572.382
35.034	877.860	573.744
35.621	876.993	574.496
35.500	876.614	574.075
35.520	876.421	574.591
35.389	876.241	574.588
34.034	877.354	573.221
32.340	876.592	572.949
33.475	875.936	572.389
33.193	875.067	571.807
34.049	874.835	572.606
36.232	873.876	574.608
36.585	873.145	574.907
36.980	873.772	573.711
36.651	874.022	573.499
36.548	872.836	573.916
36.793	872.024	574.624
36.409	872.538	574.848
36.301	872.510	575.905
35.783	873.703	576.074
35.390	874.285	575.906
35.739	874.080	576.343
36.095	874.151	576.116
35.077	874.580	575.459
34.978	874.701	575.015
34.565	875.038	575.925
35.774	874.444	574.672
36.585	874.576	573.701
36.663	875.799	573.493
36.578	874.966	572.234
36.817	873.059	572.064
36.924	873.331	570.318
37.085	872.315	570.322
36.755	871.638	569.736
36.654	871.517	570.231
36.870	871.194	571.117
36.683	871.699	570.989
36.889	872.753	570.704
36.494	873.695	571.384
36.076	873.297	571.980
35.783	873.120	573.337
33.574	874.425	572.666
35.924	874.808	573.658
35.562	876.093	573.407
33.930	875.785	573.461
36.005	875.111	573.654
36.009	874.405	574.950
35.832	873.870	575.896
35.305	872.772	576.744
34.412	871.961	577.656
36.487	872.084	577.156
36.191	872.088	576.878
36.101	871.666	577.211
36.747	871.777	577.109
37.200	872.149	576.315
36.760	873.279	574.816
36.340	874.073	574.870
34.583	874.958	574.018
36.112	874.423	573.823
36.361	873.375	574.178
36.599	872.742	574.019
36.460	872.696	573.891
36.415	873.561	573.161
36.373	874.578	572.056
36.366	875.333	571.940
36.157	874.167	573.484
35.914	873.830	573.496
36.239	874.394	572.483
36.499	872.973	572.355
36.335	873.083	572.377
36.425	872.896	571.728
36.905	873.973	571.279
36.922	874.601	569.320
37.136	875.275	569.172
37.558	874.307	569.457
36.553	872.969	570.608
36.857	873.464	570.212
37.386	874.283	568.461
37.098	874.027	567.433
36.898	875.033	567.162
36.832	876.201	567.542
36.656	876.661	569.035
36.102	878.462	569.577
36.423	879.364	568.942
36.599	878.240	570.244
36.614	878.801	569.584
36.596	879.691	569.014
36.358	880.530	568.746
36.735	880.573	568.788
36.503	880.961	568.647
37.025	882.004	567.927
36.658	882.405	567.414
36.978	881.325	566.876
36.711	880.162	567.898
36.509	879.252	568.582
36.952	879.521	568.189
36.447	879.763	568.524
35.904	879.807	569.421
36.902	878.917	570.134
36.283	878.017	569.951
36.944	876.346	569.459
36.911	874.027	569.404
36.918	873.388	569.685
37.201	872.395	570.276
37.009	872.180	570.567
37.493	872.642	570.586
36.484	872.500	571.787
37.338	873.904	571.273
36.917	874.820	570.488
36.555	876.056	569.505
37.100	876.206	570.379
36.222	877.872	570.170
36.724	878.885	569.176
36.392	880.080	568.664
36.123	880.291	569.260
36.505	879.753	568.907
36.218	879.062	569.666
36.751	878.515	569.559
36.416	878.892	569.655
36.331	878.645	569.138
36.931	878.207	568.869
36.561	877.534	569.124
36.496	878.228	569.072
36.443	876.828	569.907
36.691	877.030	569.174
37.256	877.144	568.031
37.825	877.757	565.837
37.719	878.383	565.386
37.082	877.947	565.640
36.804	879.318	567.239
36.646	879.079	568.456
36.778	879.426	567.494
36.413	878.619	568.203
36.292	878.671	568.941
36.135	879.728	569.595
35.655	881.855	569.638
36.254	882.482	569.923
36.246	882.829	569.258
35.336	881.504	569.670
35.656	881.380	571.199
35.517	881.170	570.602
35.726	881.508	570.487
34.890	881.004	570.497
34.920	879.918	572.333
34.968	880.328	570.980
34.958	880.280	571.421
35.701	880.945	570.071
35.923	881.777	570.067
35.995	881.243	570.652
35.327	881.318	571.816
34.132	880.776	572.694
35.724	880.108	572.925
35.849	879.486	573.379
34.188	879.978	571.845
33.937	881.542	571.014
34.321	882.287	572.388
35.331	881.457	572.675
34.979	880.975	572.508
35.029	881.326	572.892
35.592	881.553	572.543
35.069	883.609	572.219
35.503	883.182	572.549
35.579	882.567	573.063
35.609	882.429	574.067
36.048	881.848	574.127
36.265	881.687	573.765
36.077	882.300	574.336
35.907	882.077	573.325
35.897	881.888	573.190
36.094	882.206	572.658
35.908	882.257	573.453
34.806	883.092	572.615
33.033	883.661	573.563
33.199	884.557	573.084
33.394	885.999	571.463
34.535	888.162	570.631
35.539	887.773	570.631
36.544	888.652	569.776
36.474	887.576	570.425
36.278	887.577	570.375
35.935	886.756	570.584
35.752	886.720	570.575
35.906	885.971	571.401
36.272	886.494	570.244
35.420	886.620	570.587
35.777	886.742	571.194
36.169	885.651	572.149
35.901	885.229	572.052
35.966	884.420	572.177
35.763	884.639	571.909
36.361	884.152	572.183
35.996	883.453	572.336
35.580	882.272	572.734
35.949	883.127	571.964
35.673	884.701	571.329
35.747	886.734	570.868
36.467	887.522	569.480
35.904	887.302	570.036
37.082	887.089	568.920
